entry_id,entity_type,timestamp,source_ip,geo_location,resource_accessed,auth_method,session_duration,command_sequence,device_fingerprint,auth_status,label
DEV_132,edge_device,2026-07-01 16:58:13,192.168.245.185,"New York, US|40.7124,-74.0033",/edge/config/fetch,certificate,26,connect -> access_fetch -> disconnect,OS:EmbeddedLinux|Firmware:v2.1.0|MAC:70:B3:D5:11:22:33|Proto:ModbusTCP,SUCCESS,normal
USR_121,user,2026-07-01 16:58:16,192.168.17.234,"Frankfurt, DE|50.1156,8.6818",/user/profile,password,3029,connect -> access_profile -> disconnect,OS:Ubuntu22|Browser:Firefox121|MAC:00:1A:2B:3C:4D:5E|Proto:HTTPS,SUCCESS,normal
USR_117,user,2026-07-01 16:58:21,192.168.156.163,"San Francisco, US|37.7842,-122.4183",/document/view,password,598,connect -> access_view -> disconnect,OS:Ubuntu22|Browser:Firefox121|MAC:00:1A:2B:3C:4D:5E|Proto:HTTPS,SUCCESS,normal
DEV_132,edge_device,2026-07-01 16:58:26,192.168.245.185,"New York, US|40.7111,-74.0141",/firmware/status,certificate,60,connect -> access_status -> disconnect,OS:EmbeddedLinux|Firmware:v2.1.0|MAC:70:B3:D5:11:22:33|Proto:ModbusTCP,SUCCESS,normal
USR_128,user,2026-07-01 16:58:38,192.168.17.153,"Sao Paulo, BR|-23.5518,-46.6350",/document/view,password,1278,connect -> access_view -> disconnect,OS:MacOS14|Browser:Safari17|MAC:F0:18:98:44:55:66|Proto:HTTPS,SUCCESS,normal
SVC_149,service_account,2026-07-01 16:59:05,192.168.49.25,"Singapore, SG|1.3569,103.8221",/queue/consume,token,21,connect -> access_consume -> disconnect,OS:Linux-Kernel5.15|Client:Python-requests/2.31|MAC:52:54:00:98:76:54|Proto:HTTP/2,SUCCESS,normal
USR_111,user,2026-07-01 16:59:19,192.168.250.97,"San Francisco, US|37.7690,-122.4185",/api/v1/user/settings,password,1412,connect -> access_settings -> disconnect,OS:Ubuntu22|Browser:Firefox121|MAC:00:1A:2B:3C:4D:5E|Proto:HTTPS,SUCCESS,normal
USR_110,user,2026-07-01 16:59:44,192.168.207.118,"Frankfurt, DE|50.1143,8.6897",/tools/analytics,password,2396,connect -> access_analytics -> disconnect,OS:Ubuntu22|Browser:Firefox121|MAC:00:1A:2B:3C:4D:5E|Proto:HTTPS,SUCCESS,normal
USR_129,user,2026-07-01 17:00:05,192.168.65.249,"Bangalore, IN|12.9760,77.5984",/email/inbox,password,337,connect -> access_inbox -> disconnect,OS:Windows11|Browser:Chrome120|MAC:AC:DE:48:11:22:33|Proto:HTTPS,SUCCESS,normal
USR_115,user,2026-07-01 17:00:07,192.168.98.117,"San Francisco, US|37.7752,-122.4175",/dashboard/home,password,870,connect -> access_home -> disconnect,OS:MacOS14|Browser:Safari17|MAC:F0:18:98:44:55:66|Proto:HTTPS,SUCCESS,normal
USR_111,user,2026-07-01 17:00:16,192.168.250.97,"San Francisco, US|37.7811,-122.4261",/report/download,password,3011,connect -> access_download -> disconnect,OS:Ubuntu22|Browser:Firefox121|MAC:00:1A:2B:3C:4D:5E|Proto:HTTPS,SUCCESS,normal
DEV_132,edge_device,2026-07-01 17:00:20,192.168.245.225,"New York, US|40.7111,-74.0099",/edge/config/fetch,certificate,7,connect -> access_fetch -> disconnect,OS:EmbeddedLinux|Firmware:v2.1.0|MAC:70:B3:D5:11:22:33|Proto:ModbusTCP,SUCCESS,normal
DEV_136,edge_device,2026-07-01 17:00:43,192.168.83.5,"Sao Paulo, BR|-23.5486,-46.6271",/edge/config/fetch,certificate,36,connect -> access_fetch -> disconnect,OS:EmbeddedLinux|Firmware:v2.1.0|MAC:70:B3:D5:11:22:33|Proto:ModbusTCP,SUCCESS,normal
SVC_147,service_account,2026-07-01 17:00:47,192.168.172.125,"Frankfurt, DE|50.1079,8.6701",/service/sync,token,60,connect -> access_sync -> disconnect,OS:Linux-Kernel6.1|Client:Go-http-client/2.0|MAC:52:54:00:12:34:56|Proto:gRPC,SUCCESS,normal
USR_106,user,2026-07-01 17:00:59,192.168.115.72,"London, UK|51.5053,-0.1232",/tools/analytics,password,954,connect -> access_analytics -> disconnect,OS:Windows11|Browser:Chrome120|MAC:AC:DE:48:11:22:33|Proto:HTTPS,SUCCESS,normal
USR_111,user,2026-07-01 17:01:05,192.168.250.97,"San Francisco, US|37.7776,-122.4173",/user/profile,password,3191,connect -> access_profile -> disconnect,OS:Ubuntu22|Browser:Firefox121|MAC:00:1A:2B:3C:4D:5E|Proto:HTTPS,SUCCESS,normal
SVC_143,service_account,2026-07-01 17:01:24,192.168.64.87,"San Francisco, US|37.7735,-122.4258",/service/sync,token,42,connect -> access_sync -> disconnect,OS:Linux-Kernel6.1|Client:Go-http-client/2.0|MAC:52:54:00:12:34:56|Proto:gRPC,SUCCESS,normal
DEV_134,edge_device,2026-07-01 17:01:25,192.168.216.164,"Frankfurt, DE|50.1135,8.6779",/plc/register/read,certificate,54,connect -> access_read -> disconnect,OS:FreeRTOS-v10|Firmware:v3.4.1|MAC:00:80:E1:AA:BB:CC|Proto:MQTT,SUCCESS,normal
USR_105,user,2026-07-01 17:01:39,192.168.184.180,"London, UK|51.5183,-0.1249",/tools/analytics,password,1128,connect -> access_analytics -> disconnect,OS:MacOS14|Browser:Safari17|MAC:F0:18:98:44:55:66|Proto:HTTPS,SUCCESS,normal
USR_107,user,2026-07-01 17:02:01,192.168.179.88,"Chicago, US|41.8752,-87.6329",/dashboard/home,password,1466,connect -> access_home -> disconnect,OS:Windows11|Browser:Chrome120|MAC:AC:DE:48:11:22:33|Proto:HTTPS,SUCCESS,normal
SVC_144,service_account,2026-07-01 17:02:23,192.168.142.151,"Sao Paulo, BR|-23.5510,-46.6345",/metrics/export,token,12,connect -> access_export -> disconnect,OS:Linux-Kernel6.1|Client:Go-http-client/2.0|MAC:52:54:00:12:34:56|Proto:gRPC,SUCCESS,normal
USR_107,user,2026-07-01 17:02:42,192.168.179.109,"Chicago, US|41.8837,-87.6289",/document/view,password,3548,connect -> access_view -> disconnect,OS:Windows11|Browser:Chrome120|MAC:AC:DE:48:11:22:33|Proto:HTTPS,SUCCESS,normal
USR_106,user,2026-07-01 17:02:43,192.168.115.208,"London, UK|51.5037,-0.1183",/tools/analytics,password,2005,connect -> access_analytics -> disconnect,OS:Windows11|Browser:Chrome120|MAC:AC:DE:48:11:22:33|Proto:HTTPS,SUCCESS,normal
DEV_131,edge_device,2026-07-01 17:03:05,192.168.29.41,"Tokyo, JP|35.6764,139.6541",/firmware/status,certificate,34,connect -> access_status -> disconnect,OS:EmbeddedLinux|Firmware:v2.1.0|MAC:70:B3:D5:11:22:33|Proto:ModbusTCP,SUCCESS,normal
USR_101,user,2026-07-01 17:03:27,192.168.7.63,"San Francisco, US|37.7719,-122.4176",/dashboard/home,password,1469,connect -> access_home -> disconnect,OS:Windows11|Browser:Chrome120|MAC:AC:DE:48:11:22:33|Proto:HTTPS,SUCCESS,normal
USR_129,user,2026-07-01 17:03:47,192.168.65.221,"Bangalore, IN|12.9732,77.5852",/api/v1/user/settings,password,1450,connect -> access_settings -> disconnect,OS:Windows11|Browser:Chrome120|MAC:AC:DE:48:11:22:33|Proto:HTTPS,SUCCESS,normal
DEV_137,edge_device,2026-07-01 17:04:17,192.168.62.15,"Frankfurt, DE|50.1210,8.6886",/device/heartbeat,certificate,13,connect -> access_heartbeat -> disconnect,OS:FreeRTOS-v10|Firmware:v3.4.1|MAC:00:80:E1:AA:BB:CC|Proto:MQTT,SUCCESS,normal
DEV_142,edge_device,2026-07-01 17:04:43,192.168.172.167,"Singapore, SG|1.3501,103.8143",/firmware/status,certificate,23,connect -> access_status -> disconnect,OS:EmbeddedLinux|Firmware:v2.1.0|MAC:70:B3:D5:11:22:33|Proto:ModbusTCP,SUCCESS,normal
USR_105,user,2026-07-01 17:05:07,192.168.184.180,"London, UK|51.5091,-0.1274",/user/profile,password,2361,connect -> access_profile -> disconnect,OS:MacOS14|Browser:Safari17|MAC:F0:18:98:44:55:66|Proto:HTTPS,SUCCESS,normal
USR_126,user,2026-07-01 17:05:10,192.168.24.194,"Sydney, AU|-33.8670,151.2103",/email/inbox,password,1165,connect -> access_inbox -> disconnect,OS:Windows11|Browser:Chrome120|MAC:AC:DE:48:11:22:33|Proto:HTTPS,SUCCESS,normal
USR_126,user,2026-07-01 17:05:35,192.168.24.194,"Sydney, AU|-33.8663,151.2165",/dashboard/home,password,485,connect -> access_home -> disconnect,OS:Windows11|Browser:Chrome120|MAC:AC:DE:48:11:22:33|Proto:HTTPS,SUCCESS,normal
USR_125,user,2026-07-01 17:05:41,192.168.103.57,"Sao Paulo, BR|-23.5477,-46.6385",/report/download,password,3312,connect -> access_download -> disconnect,OS:Ubuntu22|Browser:Firefox121|MAC:00:1A:2B:3C:4D:5E|Proto:HTTPS,SUCCESS,normal
SVC_149,service_account,2026-07-01 17:06:02,192.168.49.25,"Singapore, SG|1.3589,103.8280",/service/sync,token,46,connect -> access_sync -> disconnect,OS:Linux-Kernel5.15|Client:Python-requests/2.31|MAC:52:54:00:98:76:54|Proto:HTTP/2,SUCCESS,normal
DEV_132,edge_device,2026-07-01 17:06:12,192.168.245.185,"New York, US|40.7286,-74.0116",/edge/config/fetch,certificate,56,connect -> access_fetch -> disconnect,OS:EmbeddedLinux|Firmware:v2.1.0|MAC:70:B3:D5:11:22:33|Proto:ModbusTCP,SUCCESS,normal
USR_120,user,2026-07-01 17:06:38,192.168.211.9,"London, UK|51.5086,-0.1382",/user/profile,password,2925,connect -> access_profile -> disconnect,OS:MacOS14|Browser:Safari17|MAC:F0:18:98:44:55:66|Proto:HTTPS,SUCCESS,normal
SVC_143,service_account,2026-07-01 17:06:50,192.168.64.87,"San Francisco, US|37.7777,-122.4221",/db/backup/run,token,11,connect -> access_run -> disconnect,OS:Linux-Kernel6.1|Client:Go-http-client/2.0|MAC:52:54:00:12:34:56|Proto:gRPC,SUCCESS,normal
DEV_132,edge_device,2026-07-01 17:06:57,192.168.245.225,"New York, US|40.7224,-74.0099",/edge/config/fetch,certificate,33,connect -> access_fetch -> disconnect,OS:EmbeddedLinux|Firmware:v2.1.0|MAC:70:B3:D5:11:22:33|Proto:ModbusTCP,SUCCESS,normal
DEV_137,edge_device,2026-07-01 17:07:06,192.168.62.15,"Frankfurt, DE|50.1025,8.6797",/edge/config/fetch,certificate,43,connect -> access_fetch -> disconnect,OS:FreeRTOS-v10|Firmware:v3.4.1|MAC:00:80:E1:AA:BB:CC|Proto:MQTT,SUCCESS,normal
USR_128,user,2026-07-01 17:07:31,192.168.17.153,"Sao Paulo, BR|-23.5604,-46.6295",/document/view,password,3441,connect -> access_view -> disconnect,OS:MacOS14|Browser:Safari17|MAC:F0:18:98:44:55:66|Proto:HTTPS,SUCCESS,normal
USR_128,user,2026-07-01 17:07:37,192.168.17.99,"Sao Paulo, BR|-23.5608,-46.6332",/report/download,password,2703,connect -> access_download -> disconnect,OS:MacOS14|Browser:Safari17|MAC:F0:18:98:44:55:66|Proto:HTTPS,SUCCESS,normal
DEV_133,edge_device,2026-07-01 17:07:39,192.168.196.234,"Bangalore, IN|12.9612,77.5930",/edge/config/fetch,certificate,26,connect -> access_fetch -> disconnect,OS:FreeRTOS-v10|Firmware:v3.4.1|MAC:00:80:E1:AA:BB:CC|Proto:MQTT,SUCCESS,normal
DEV_142,edge_device,2026-07-01 17:07:47,192.168.172.96,"Singapore, SG|1.3603,103.8216",/device/heartbeat,certificate,48,connect -> access_heartbeat -> disconnect,OS:EmbeddedLinux|Firmware:v2.1.0|MAC:70:B3:D5:11:22:33|Proto:ModbusTCP,SUCCESS,normal
DEV_141,edge_device,2026-07-01 17:08:04,192.168.194.187,"Bangalore, IN|12.9673,77.5944",/plc/register/read,certificate,46,connect -> access_read -> disconnect,OS:EmbeddedLinux|Firmware:v2.1.0|MAC:70:B3:D5:11:22:33|Proto:ModbusTCP,SUCCESS,normal
USR_130,user,2026-07-01 17:08:14,192.168.175.138,"San Francisco, US|37.7750,-122.4170",/tools/analytics,password,444,connect -> access_analytics -> disconnect,OS:MacOS14|Browser:Safari17|MAC:F0:18:98:44:55:66|Proto:HTTPS,SUCCESS,normal
SVC_144,service_account,2026-07-01 17:08:29,192.168.142.57,"Sao Paulo, BR|-23.5573,-46.6303",/service/sync,token,24,connect -> access_sync -> disconnect,OS:Linux-Kernel6.1|Client:Go-http-client/2.0|MAC:52:54:00:12:34:56|Proto:gRPC,SUCCESS,normal
USR_119,user,2026-07-01 17:08:43,192.168.57.216,"Bangalore, IN|12.9581,77.5915",/dashboard/home,password,2448,connect -> access_home -> disconnect,OS:Windows11|Browser:Chrome120|MAC:AC:DE:48:11:22:33|Proto:HTTPS,SUCCESS,normal
USR_103,user,2026-07-01 17:08:46,192.168.152.8,"San Francisco, US|37.7725,-122.4162",/dashboard/home,password,2222,connect -> access_home -> disconnect,OS:Windows11|Browser:Chrome120|MAC:AC:DE:48:11:22:33|Proto:HTTPS,SUCCESS,normal
USR_127,user,2026-07-01 17:09:00,192.168.161.175,"Chicago, US|41.8782,-87.6368",/report/download,password,507,connect -> access_download -> disconnect,OS:MacOS14|Browser:Safari17|MAC:F0:18:98:44:55:66|Proto:HTTPS,SUCCESS,normal
USR_130,user,2026-07-01 17:09:14,103.252.183.53,"Tokyo, JP|35.6762,139.6503",/dashboard/home,password,300,connect -> query -> disconnect,OS:MacOS14|Browser:Safari17|MAC:F0:18:98:44:55:66|Proto:HTTPS,SUCCESS,impossible_travel
DEV_137,edge_device,2026-07-01 17:09:24,192.168.62.62,"Frankfurt, DE|50.1060,8.6831",/firmware/status,certificate,57,connect -> access_status -> disconnect,OS:FreeRTOS-v10|Firmware:v3.4.1|MAC:00:80:E1:AA:BB:CC|Proto:MQTT,SUCCESS,normal
DEV_138,edge_device,2026-07-01 17:09:33,192.168.188.125,"San Francisco, US|37.7745,-122.4223",/plc/register/read,certificate,10,connect -> access_read -> disconnect,OS:FreeRTOS-v10|Firmware:v3.4.1|MAC:00:80:E1:AA:BB:CC|Proto:MQTT,SUCCESS,normal
SVC_148,service_account,2026-07-01 17:09:37,192.168.148.122,"Sao Paulo, BR|-23.5529,-46.6298",/metrics/export,token,47,connect -> access_export -> disconnect,OS:Linux-Kernel5.15|Client:Python-requests/2.31|MAC:52:54:00:98:76:54|Proto:HTTP/2,SUCCESS,normal
USR_112,user,2026-07-01 17:10:03,192.168.213.161,"Frankfurt, DE|50.1083,8.6817",/report/download,password,3572,connect -> access_download -> disconnect,OS:MacOS14|Browser:Safari17|MAC:F0:18:98:44:55:66|Proto:HTTPS,SUCCESS,normal
USR_127,user,2026-07-01 17:10:06,192.168.161.203,"Chicago, US|41.8889,-87.6369",/document/view,password,3005,connect -> access_view -> disconnect,OS:MacOS14|Browser:Safari17|MAC:F0:18:98:44:55:66|Proto:HTTPS,SUCCESS,normal
SVC_147,service_account,2026-07-01 17:10:25,192.168.172.55,"Frankfurt, DE|50.1016,8.6860",/storage/blob/read,token,34,connect -> access_read -> disconnect,OS:Linux-Kernel6.1|Client:Go-http-client/2.0|MAC:52:54:00:12:34:56|Proto:gRPC,SUCCESS,normal
USR_117,user,2026-07-01 17:10:45,192.168.156.163,"San Francisco, US|37.7715,-122.4210",/tools/analytics,password,1518,connect -> access_analytics -> disconnect,OS:Ubuntu22|Browser:Firefox121|MAC:00:1A:2B:3C:4D:5E|Proto:HTTPS,SUCCESS,normal
USR_112,user,2026-07-01 17:10:52,192.168.213.227,"Frankfurt, DE|50.1070,8.6808",/api/v1/user/settings,password,440,connect -> access_settings -> disconnect,OS:MacOS14|Browser:Safari17|MAC:F0:18:98:44:55:66|Proto:HTTPS,SUCCESS,normal
SVC_144,service_account,2026-07-01 17:11:01,192.168.142.57,"Sao Paulo, BR|-23.5425,-46.6293",/metrics/export,token,11,connect -> access_export -> disconnect,OS:Linux-Kernel6.1|Client:Go-http-client/2.0|MAC:52:54:00:12:34:56|Proto:gRPC,SUCCESS,normal
USR_101,user,2026-07-01 17:11:02,192.168.7.190,"San Francisco, US|37.7792,-122.4265",/dashboard/home,password,1737,connect -> access_home -> disconnect,OS:Windows11|Browser:Chrome120|MAC:AC:DE:48:11:22:33|Proto:HTTPS,SUCCESS,normal
DEV_142,edge_device,2026-07-01 17:11:08,192.168.172.113,"Singapore, SG|1.3463,103.8056",/edge/config/fetch,certificate,35,connect -> access_fetch -> disconnect,OS:EmbeddedLinux|Firmware:v2.1.0|MAC:70:B3:D5:11:22:33|Proto:ModbusTCP,SUCCESS,normal
SVC_143,service_account,2026-07-01 17:11:21,192.168.64.87,"San Francisco, US|37.7709,-122.4146",/queue/consume,token,52,connect -> access_consume -> disconnect,OS:Linux-Kernel6.1|Client:Go-http-client/2.0|MAC:52:54:00:12:34:56|Proto:gRPC,SUCCESS,normal
USR_120,user,2026-07-01 17:11:37,192.168.211.81,"London, UK|51.5100,-0.1289",/tools/analytics,password,2653,connect -> access_analytics -> disconnect,OS:MacOS14|Browser:Safari17|MAC:F0:18:98:44:55:66|Proto:HTTPS,SUCCESS,normal
SVC_145,service_account,2026-07-01 17:11:49,192.168.182.59,"San Francisco, US|37.7748,-122.4228",/storage/blob/read,token,48,connect -> access_read -> disconnect,OS:Linux-Kernel6.1|Client:Go-http-client/2.0|MAC:52:54:00:12:34:56|Proto:gRPC,SUCCESS,normal
USR_120,user,2026-07-01 17:12:02,192.168.211.9,"London, UK|51.5084,-0.1240",/email/inbox,password,478,connect -> access_inbox -> disconnect,OS:MacOS14|Browser:Safari17|MAC:F0:18:98:44:55:66|Proto:HTTPS,SUCCESS,normal
USR_113,user,2026-07-01 17:12:03,192.168.50.181,"Sao Paulo, BR|-23.5586,-46.6318",/tools/analytics,password,578,connect -> access_analytics -> disconnect,OS:Ubuntu22|Browser:Firefox121|MAC:00:1A:2B:3C:4D:5E|Proto:HTTPS,SUCCESS,normal
USR_113,user,2026-07-01 17:12:26,192.168.50.18,"Sao Paulo, BR|-23.5458,-46.6354",/email/inbox,password,229,connect -> access_inbox -> disconnect,OS:Ubuntu22|Browser:Firefox121|MAC:00:1A:2B:3C:4D:5E|Proto:HTTPS,SUCCESS,normal
USR_110,user,2026-07-01 17:12:47,192.168.207.187,"Frankfurt, DE|50.1144,8.6962",/email/inbox,password,2781,connect -> access_inbox -> disconnect,OS:Ubuntu22|Browser:Firefox121|MAC:00:1A:2B:3C:4D:5E|Proto:HTTPS,SUCCESS,normal
DEV_141,edge_device,2026-07-01 17:13:14,192.168.194.187,"Bangalore, IN|12.9711,77.5966",/plc/register/read,certificate,59,connect -> access_read -> disconnect,OS:EmbeddedLinux|Firmware:v2.1.0|MAC:70:B3:D5:11:22:33|Proto:ModbusTCP,SUCCESS,normal
USR_120,user,2026-07-01 17:13:17,192.168.211.9,"London, UK|51.5037,-0.1269",/report/download,password,3272,connect -> access_download -> disconnect,OS:MacOS14|Browser:Safari17|MAC:F0:18:98:44:55:66|Proto:HTTPS,SUCCESS,normal
USR_128,user,2026-07-01 17:13:33,192.168.17.99,"Sao Paulo, BR|-23.5482,-46.6323",/dashboard/home,password,209,connect -> access_home -> disconnect,OS:MacOS14|Browser:Safari17|MAC:F0:18:98:44:55:66|Proto:HTTPS,SUCCESS,normal
USR_110,user,2026-07-01 17:14:02,192.168.207.187,"Frankfurt, DE|50.1058,8.6831",/api/v1/user/settings,password,3146,connect -> access_settings -> disconnect,OS:Ubuntu22|Browser:Firefox121|MAC:00:1A:2B:3C:4D:5E|Proto:HTTPS,SUCCESS,normal
DEV_131,edge_device,2026-07-01 17:14:18,192.168.29.41,"Tokyo, JP|35.6835,139.6525",/edge/config/fetch,certificate,6,connect -> access_fetch -> disconnect,OS:EmbeddedLinux|Firmware:v2.1.0|MAC:70:B3:D5:11:22:33|Proto:ModbusTCP,SUCCESS,normal
USR_113,user,2026-07-01 17:14:26,192.168.50.18,"Sao Paulo, BR|-23.5457,-46.6345",/user/profile,password,1327,connect -> access_profile -> disconnect,OS:Ubuntu22|Browser:Firefox121|MAC:00:1A:2B:3C:4D:5E|Proto:HTTPS,SUCCESS,normal
USR_122,user,2026-07-01 17:14:28,192.168.55.102,"Tokyo, JP|35.6799,139.6517",/dashboard/home,password,152,connect -> access_home -> disconnect,OS:Ubuntu22|Browser:Firefox121|MAC:00:1A:2B:3C:4D:5E|Proto:HTTPS,SUCCESS,normal
SVC_146,service_account,2026-07-01 17:14:56,192.168.221.19,"New York, US|40.7080,-74.0044",/metrics/export,token,32,connect -> access_export -> disconnect,OS:Linux-Kernel6.1|Client:Go-http-client/2.0|MAC:52:54:00:12:34:56|Proto:gRPC,SUCCESS,normal
DEV_138,edge_device,2026-07-01 17:15:20,192.168.188.209,"San Francisco, US|37.7699,-122.4226",/plc/register/read,certificate,43,connect -> access_read -> disconnect,OS:FreeRTOS-v10|Firmware:v3.4.1|MAC:00:80:E1:AA:BB:CC|Proto:MQTT,SUCCESS,normal
DEV_132,edge_device,2026-07-01 17:15:22,192.168.245.185,"New York, US|40.7137,-74.0045",/edge/config/fetch,certificate,30,connect -> access_fetch -> disconnect,OS:EmbeddedLinux|Firmware:v2.1.0|MAC:70:B3:D5:11:22:33|Proto:ModbusTCP,SUCCESS,normal
SVC_144,service_account,2026-07-01 17:15:41,185.220.157.240,"Bucharest, RO|44.4323,26.1063",/api/v1/auth/login,password,2,credential_stuff -> auth_failed,OS:Linux|Client:Python-urllib|MAC:00:11:22:33:44:55|Proto:HTTPS,FAILED,credential_stuffing
DEV_132,edge_device,2026-07-01 17:15:44,185.220.157.240,"Bucharest, RO|44.4323,26.1063",/api/v1/auth/login,password,2,credential_stuff -> auth_failed,OS:Linux|Client:Python-urllib|MAC:00:11:22:33:44:55|Proto:HTTPS,FAILED,credential_stuffing
USR_115,user,2026-07-01 17:15:47,185.220.157.240,"Bucharest, RO|44.4323,26.1063",/api/v1/auth/login,password,2,credential_stuff -> auth_failed,OS:Linux|Client:Python-urllib|MAC:00:11:22:33:44:55|Proto:HTTPS,FAILED,credential_stuffing
SVC_146,service_account,2026-07-01 17:15:50,185.220.157.240,"Bucharest, RO|44.4323,26.1063",/api/v1/auth/login,password,2,credential_stuff -> auth_failed,OS:Linux|Client:Python-urllib|MAC:00:11:22:33:44:55|Proto:HTTPS,FAILED,credential_stuffing
USR_104,user,2026-07-01 17:15:53,185.220.157.240,"Bucharest, RO|44.4323,26.1063",/api/v1/auth/login,password,2,credential_stuff -> auth_failed,OS:Linux|Client:Python-urllib|MAC:00:11:22:33:44:55|Proto:HTTPS,FAILED,credential_stuffing
DEV_134,edge_device,2026-07-01 17:15:56,185.220.157.240,"Bucharest, RO|44.4323,26.1063",/api/v1/auth/login,password,2,credential_stuff -> auth_failed,OS:Linux|Client:Python-urllib|MAC:00:11:22:33:44:55|Proto:HTTPS,FAILED,credential_stuffing
USR_128,user,2026-07-01 17:16:12,192.168.17.153,"Sao Paulo, BR|-23.5564,-46.6280",/document/view,password,2480,connect -> access_view -> disconnect,OS:MacOS14|Browser:Safari17|MAC:F0:18:98:44:55:66|Proto:HTTPS,SUCCESS,normal
USR_118,user,2026-07-01 17:16:15,192.168.42.98,"London, UK|51.5103,-0.1313",/report/download,password,2775,connect -> access_download -> disconnect,OS:Ubuntu22|Browser:Firefox121|MAC:00:1A:2B:3C:4D:5E|Proto:HTTPS,SUCCESS,normal
DEV_132,edge_device,2026-07-01 17:16:19,192.168.245.225,"New York, US|40.7051,-74.0067",/firmware/status,certificate,44,connect -> access_status -> disconnect,OS:EmbeddedLinux|Firmware:v2.1.0|MAC:70:B3:D5:11:22:33|Proto:ModbusTCP,SUCCESS,normal
USR_128,user,2026-07-01 17:16:42,192.168.17.98,"Sao Paulo, BR|-23.5527,-46.6327",/email/inbox,password,205,connect -> access_inbox -> disconnect,OS:MacOS14|Browser:Safari17|MAC:F0:18:98:44:55:66|Proto:HTTPS,SUCCESS,normal
USR_113,user,2026-07-01 17:17:06,192.168.50.18,"Sao Paulo, BR|-23.5523,-46.6433",/document/view,password,2042,connect -> access_view -> disconnect,OS:Ubuntu22|Browser:Firefox121|MAC:00:1A:2B:3C:4D:5E|Proto:HTTPS,SUCCESS,normal
DEV_133,edge_device,2026-07-01 17:17:14,192.168.196.234,"Bangalore, IN|12.9697,77.5931",/plc/register/read,certificate,19,connect -> access_read -> disconnect,OS:FreeRTOS-v10|Firmware:v3.4.1|MAC:00:80:E1:AA:BB:CC|Proto:MQTT,SUCCESS,normal
DEV_139,edge_device,2026-07-01 17:17:25,192.168.169.122,"Chicago, US|41.8813,-87.6333",/edge/config/fetch,certificate,59,connect -> access_fetch -> disconnect,OS:FreeRTOS-v10|Firmware:v3.4.1|MAC:00:80:E1:AA:BB:CC|Proto:MQTT,SUCCESS,normal
USR_119,user,2026-07-01 17:17:54,192.168.57.84,"Bangalore, IN|12.9800,77.5850",/api/v1/user/settings,password,3081,connect -> access_settings -> disconnect,OS:Windows11|Browser:Chrome120|MAC:AC:DE:48:11:22:33|Proto:HTTPS,SUCCESS,normal
SVC_144,service_account,2026-07-01 17:18:08,192.168.142.151,"Sao Paulo, BR|-23.5439,-46.6344",/storage/blob/read,token,46,connect -> access_read -> disconnect,OS:Linux-Kernel6.1|Client:Go-http-client/2.0|MAC:52:54:00:12:34:56|Proto:gRPC,SUCCESS,normal
DEV_131,edge_device,2026-07-01 17:18:34,192.168.29.41,"Tokyo, JP|35.6805,139.6507",/device/heartbeat,certificate,56,connect -> access_heartbeat -> disconnect,OS:EmbeddedLinux|Firmware:v2.1.0|MAC:70:B3:D5:11:22:33|Proto:ModbusTCP,SUCCESS,normal
USR_119,user,2026-07-01 17:18:41,192.168.57.176,"Bangalore, IN|12.9773,77.5927",/api/v1/user/settings,password,2949,connect -> access_settings -> disconnect,OS:Windows11|Browser:Chrome120|MAC:AC:DE:48:11:22:33|Proto:HTTPS,SUCCESS,normal
DEV_131,edge_device,2026-07-01 17:19:03,192.168.29.76,"Tokyo, JP|35.6707,139.6574",/device/heartbeat,certificate,13,connect -> access_heartbeat -> disconnect,OS:EmbeddedLinux|Firmware:v2.1.0|MAC:70:B3:D5:11:22:33|Proto:ModbusTCP,SUCCESS,normal
DEV_139,edge_device,2026-07-01 17:19:09,192.168.169.243,"Chicago, US|41.8775,-87.6287",/sensor/telemetry/push,certificate,36,connect -> access_push -> disconnect,OS:FreeRTOS-v10|Firmware:v3.4.1|MAC:00:80:E1:AA:BB:CC|Proto:MQTT,SUCCESS,normal
USR_130,user,2026-07-01 17:19:14,103.252.77.39,"Tokyo, JP|35.6762,139.6503",/dashboard/home,password,300,connect -> query -> disconnect,OS:MacOS14|Browser:Safari17|MAC:F0:18:98:44:55:66|Proto:HTTPS,SUCCESS,impossible_travel
USR_120,user,2026-07-01 17:19:25,192.168.211.81,"London, UK|51.5136,-0.1330",/email/inbox,password,1081,connect -> access_inbox -> disconnect,OS:MacOS14|Browser:Safari17|MAC:F0:18:98:44:55:66|Proto:HTTPS,SUCCESS,normal
USR_102,user,2026-07-01 17:19:27,192.168.189.174,"Chicago, US|41.8811,-87.6327",/document/view,password,1589,connect -> access_view -> disconnect,OS:Ubuntu22|Browser:Firefox121|MAC:00:1A:2B:3C:4D:5E|Proto:HTTPS,SUCCESS,normal
USR_111,user,2026-07-01 17:19:49,45.142.45.212,"Moscow, RU|55.7558,37.6173",/api/v1/auth/login,password,1,login_attempt -> auth_failed,OS:Unknown|Client:Hydra-v9.2|MAC:00:00:00:00:00:00|Proto:HTTP,FAILED,brute_force
USR_111,user,2026-07-01 17:19:51,45.142.45.212,"Moscow, RU|55.7558,37.6173",/api/v1/auth/login,password,1,login_attempt -> auth_failed,OS:Unknown|Client:Hydra-v9.2|MAC:00:00:00:00:00:00|Proto:HTTP,FAILED,brute_force
